,HOG,label
323,[0.         0.03382695 0.03966459 ... 0.09741407 0.05496032 0.02941949],0
324,[0.01328487 0.12291118 0.05888533 ... 0.13432686 0.06133839 0.00160956],0
325,[0.00978408 0.0453184  0.00102109 ... 0.0471007  0.         0.        ],0
326,[0.04417402 0.08311238 0.01258502 ... 0.09984125 0.02825617 0.03426516],0
327,[0.         0.00464039 0.         ... 0.04945255 0.00515842 0.02511848],0
328,[0.1247028  0.21033992 0.0980295  ... 0.51785692 0.20334113 0.00309267],0
329,[0.0120942  0.30374459 0.1928434  ... 0.18366743 0.1081518  0.00178086],0
330,[0.15613173 0.24367922 0.15221691 ... 0.14155423 0.08740985 0.03160033],0
331,[0.04186935 0.04765722 0.04732384 ... 0.15642643 0.02698642 0.00544021],0
332,[0.01767639 0.11006061 0.01650793 ... 0.01323677 0.01000359 0.        ],0
333,[0.00030516 0.00939822 0.00454554 ... 0.12570962 0.01880347 0.        ],0
334,[0.12844418 0.20211611 0.02697459 ... 0.15573384 0.02464263 0.01962933],0
335,[0.2164773  0.24438927 0.01034173 ... 0.02320313 0.012855   0.07332037],1
336,[0.00410778 0.03096907 0.02603036 ... 0.1039043  0.0177386  0.0123432 ],0
337,[0.00489945 0.07941151 0.0548022  ... 0.0105147  0.00494518 0.        ],0
338,[0.0325963  0.01041479 0.01266317 ... 0.18502857 0.04949119 0.00903962],0
339,[0.26840537 0.15948318 0.045278   ... 0.38165644 0.20411382 0.1230324 ],0
340,[0.13550575 0.42421295 0.19907853 ... 0.24334119 0.13328637 0.19435516],0
341,[0.00856183 0.05797694 0.02171108 ... 0.00389473 0.01213638 0.13255859],0
342,[0.01402974 0.08014627 0.11275824 ... 0.05533582 0.06404824 0.05754616],0
343,[0.12682535 0.28970728 0.11835857 ... 0.07569674 0.01628569 0.        ],0
344,[0.02570736 0.17887205 0.06652412 ... 0.10707229 0.02201266 0.02224939],0
345,[0.11315703 0.33711508 0.07247212 ... 0.10281719 0.02858726 0.00960321],0
346,[0.11749407 0.05653007 0.00443466 ... 0.03057569 0.03884852 0.043458  ],0
347,[0.01834954 0.04453293 0.00919669 ... 0.03884811 0.01467498 0.05959768],0
348,[0.16558035 0.31468257 0.14049126 ... 0.04973827 0.01827741 0.23472512],0
349,[0.56528566 0.25185995 0.12307642 ... 0.13352443 0.07152727 0.16775313],0
350,[0.16490239 0.1270871  0.10852159 ... 0.15188999 0.00377164 0.00979289],0
351,[0.26893894 0.23155861 0.08445935 ... 0.08685262 0.0369532  0.        ],0
352,[0.04263467 0.06640231 0.0525422  ... 0.01564919 0.00673331 0.00260941],0
353,[0.         0.07801506 0.01267526 ... 0.10263503 0.08335305 0.06577166],1
354,[0.22058038 0.28676416 0.07928579 ... 0.05634336 0.03598577 0.03652645],1
355,[0.06459177 0.15988614 0.03434717 ... 0.         0.         0.        ],0
356,[0.         0.         0.         ... 0.15391131 0.06714765 0.0028463 ],0
357,[0.03612277 0.05517532 0.00277728 ... 0.05721911 0.0523771  0.00372832],0
358,[0.01521414 0.17002051 0.05438961 ... 0.08818139 0.05920307 0.0204701 ],0
359,[0.11040276 0.19955151 0.09709967 ... 0.14136088 0.08192988 0.00221523],0
360,[0.04036924 0.36570578 0.14643796 ... 0.16589043 0.05403354 0.        ],0
361,"[7.91830825e-02 4.69138511e-01 6.59569959e-05 ... 2.95970055e-02
 1.82849537e-02 1.54405183e-01]",0
362,[0.14836269 0.36027012 0.1552933  ... 0.03419192 0.01875214 0.        ],1
363,[0.20269731 0.430553   0.04600852 ... 0.17741983 0.10339956 0.03247068],0
364,[0.06182046 0.20097946 0.0368698  ... 0.19305536 0.04946715 0.04012069],0
365,[0.02572314 0.21346135 0.03831535 ... 0.12718654 0.06821554 0.01819034],0
366,[0.12885975 0.22949776 0.13984966 ... 0.07130484 0.06330931 0.05317738],0
367,[0.10098172 0.14134216 0.09154795 ... 0.16864729 0.07323057 0.0040216 ],0
368,[0.03637343 0.13285296 0.04445046 ... 0.00409381 0.00402886 0.00097999],1
369,[0.12031107 0.15184321 0.06604444 ... 0.05427163 0.         0.        ],1
370,[0.         0.00133555 0.         ... 0.         0.         0.        ],1
371,[0.         0.         0.         ... 0.04986942 0.04372952 0.06079081],0
372,[0.         0.         0.         ... 0.         0.         0.22702539],0
373,[0.         0.01120076 0.00406874 ... 0.0010937  0.00020972 0.0220173 ],0
374,[0.52280185 0.31120779 0.08974233 ... 0.03815303 0.01991324 0.15802614],0
375,[0.0380498  0.05997712 0.0226913  ... 0.09954862 0.03992324 0.0984183 ],0
376,[0.06897664 0.2615157  0.26183876 ... 0.03456413 0.05625935 0.09713882],0
377,[0.00757252 0.03451721 0.00125618 ... 0.04408377 0.00785569 0.00435233],0
378,[0.01499323 0.08550923 0.00317946 ... 0.34125386 0.03332299 0.00655742],1
379,[0.15629945 0.63139138 0.03559628 ... 0.05439204 0.00841223 0.01931076],1
380,[       nan        nan        nan ... 0.05849422 0.06480216 0.10193483],0
381,[0.06088977 0.23340855 0.18101481 ... 0.07446578 0.0450457  0.03188425],0
382,[0.16291713 0.30930548 0.1286935  ... 0.05455152 0.0224491  0.15829608],0
383,[0.         0.01499653 0.00247365 ... 0.1603025  0.05526271 0.        ],0
384,[0.         0.26793916 0.         ... 0.11682721 0.04874214 0.        ],0
385,[0.         0.00758361 0.00802826 ... 0.16189235 0.14004676 0.        ],0
386,[0.34479279 0.50824956 0.04026308 ... 0.09688112 0.01316705 0.04192091],0
387,[0.0059175  0.01415308 0.00491861 ... 0.00225184 0.00623803 0.01246203],0
388,[0.20325298 0.30776595 0.15664506 ... 0.11545051 0.02060308 0.05402667],0
389,[0.00325434 0.02053286 0.01007922 ... 0.00343769 0.00197071 0.03642821],0
390,[0.16767893 0.29534418 0.12291123 ... 0.01002567 0.00471432 0.00243211],0
391,[0.         0.00263246 0.00880805 ... 0.20261544 0.01405995 0.00227908],0
392,[0.05082456 0.13049603 0.0777896  ... 0.11127207 0.06124644 0.06306687],0
393,[0.00337478 0.14134467 0.0213878  ... 0.04878889 0.01876992 0.08111969],0
394,[0.2457684  0.28008616 0.16924295 ... 0.04411396 0.0546175  0.01726819],1
395,[0.00577538 0.00723653 0.         ... 0.02196043 0.00245548 0.30265551],0
396,[0.00590367 0.04275367 0.00127554 ... 0.00972124 0.00721268 0.01427111],0
397,[0.11619931 0.10725641 0.03858327 ... 0.0861291  0.12477257 0.13267074],0
398,[0.13482592 0.15002418 0.17863982 ... 0.01607366 0.01023003 0.00185832],0
399,[0.23168194 0.46690188 0.13127826 ... 0.09200286 0.04827775 0.00436766],0
400,[0.00365316 0.0995249  0.08513227 ... 0.11042181 0.02564    0.04774719],0
401,"[2.79685807e-02 1.10474124e-01 1.78956187e-01 ... 1.36437523e-02
 2.25972943e-03 6.02511442e-05]",0
402,[0.02138085 0.01854184 0.13832614 ... 0.01117564 0.         0.01578675],1
403,[0.00731939 0.06812827 0.02173327 ... 0.18031477 0.08793205 0.08199125],0
404,[0.05172822 0.09303389 0.0410399  ... 0.15986218 0.07681198 0.02271282],1
405,[0.1972801  0.19378827 0.10921999 ... 0.10588202 0.05797164 0.02389481],0
406,[0.01861815 0.26746469 0.14851822 ... 0.02681532 0.00221318 0.        ],0
407,[0.08680211 0.26136366 0.11720136 ... 0.05696647 0.03151586 0.07964149],0
408,[0.08183642 0.09952397 0.01032537 ... 0.04853195 0.02987919 0.00628755],0
409,[0.         0.00631682 0.00680322 ... 0.20178805 0.09824905 0.12321007],0
410,[0.05974729 0.19354645 0.11531476 ... 0.04035225 0.00937426 0.05110729],1
411,[0.         0.03057199 0.00300782 ... 0.12769714 0.01037068 0.        ],0
412,[0.00051305 0.0126384  0.         ... 0.18008469 0.08040198 0.04811254],0
413,[0.28474191 0.47707526 0.18030509 ... 0.4436305  0.1385984  0.00201592],0
414,[0.00273065 0.00919516 0.01092486 ... 0.19188939 0.022776   0.0074265 ],0
415,[0.05076394 0.0941728  0.00946887 ... 0.06628193 0.01215522 0.        ],0
416,[0.0287619  0.05945502 0.00719038 ... 0.43464325 0.2726612  0.02210175],0
417,[0.20649235 0.3061499  0.04677361 ... 0.26573296 0.17365407 0.14123369],0
418,[0.14569155 0.38794167 0.01608536 ... 0.01063612 0.00353635 0.        ],0
419,[0.08371326 0.29688104 0.01380834 ... 0.25110448 0.08074598 0.0579827 ],0
420,[0.05529913 0.18493723 0.07286946 ... 0.17201135 0.11162689 0.1093487 ],0
421,[0.0059585  0.20857397 0.00555739 ... 0.0249578  0.0112036  0.00680883],0
422,[0.01309315 0.2687937  0.23861306 ... 0.0397892  0.01266322 0.53915838],0
423,[0.16804888 0.40154672 0.2459071  ... 0.26665858 0.06387673 0.        ],0
424,[0.01157755 0.04323953 0.01062495 ... 0.33068488 0.07277665 0.        ],1
425,[0.00556586 0.01254015 0.02904524 ... 0.         0.         0.14265251],1
426,[0.08294268 0.10304876 0.12882859 ... 0.10975023 0.10705576 0.07675081],0
427,[0.1359568  0.14012451 0.05241114 ... 0.18723619 0.02777417 0.01332155],0
428,[0.         0.01200118 0.         ... 0.02592697 0.00711161 0.03773668],0
429,[0.12211659 0.22787452 0.16727097 ... 0.02890368 0.00779351 0.08692491],0
430,[0.02869611 0.07348861 0.07421156 ... 0.0952245  0.00975652 0.01111881],0
431,[0.3400185  0.22551416 0.0538108  ... 0.27227293 0.04274908 0.04881505],0
432,[0.17191784 0.28994008 0.07493112 ... 0.03882476 0.03632239 0.        ],0
433,[0.00720046 0.01444024 0.01053577 ... 0.06224646 0.01083602 0.00250731],0
434,[0.09301435 0.3490949  0.26434452 ... 0.10670399 0.05221754 0.        ],0
435,[0.02653138 0.15432202 0.11381749 ... 0.11648795 0.03025222 0.0332002 ],0
436,[0.07047987 0.24172176 0.17250169 ... 0.01924226 0.00708797 0.00482222],0
437,[       nan        nan        nan ... 0.06586025 0.02774845 0.01248296],0
438,[0.31116061 0.38746318 0.02563757 ... 0.12078593 0.00193499 0.00689813],0
439,[0.22837712 0.32185031 0.11449948 ... 0.0400904  0.03308729 0.04641302],0
440,[0.13135431 0.22930264 0.10169395 ... 0.07951376 0.0997039  0.16298048],0
441,[0.11009464 0.09423956 0.05109489 ... 0.17788031 0.0695961  0.04681347],0
442,[0.1984498  0.42865114 0.02885127 ... 0.2083037  0.02839342 0.0211098 ],0
443,[0.01256778 0.17561909 0.00497975 ... 0.08953123 0.04426254 0.01144903],0
444,[0.10908851 0.27210331 0.04771742 ... 0.04659119 0.02084626 0.02944549],0
445,[0.26631923 0.49151404 0.03710424 ... 0.16456724 0.05085671 0.        ],1
446,[0.08174837 0.28050006 0.08601442 ... 0.18276746 0.0592277  0.00872732],0
447,[0.04045228 0.11198691 0.09082159 ... 0.44864555 0.3468585  0.05304588],1
448,[0.07460594 0.22825661 0.08518856 ... 0.17505409 0.10325857 0.11061908],0
449,[0.03180643 0.05796457 0.03960566 ... 0.28897804 0.09554566 0.01159407],0
450,[0.10521774 0.19693302 0.07193811 ... 0.08864249 0.0414858  0.00669161],1
451,[0.21548015 0.34215576 0.00642818 ... 0.04038547 0.10800801 0.1364619 ],0
452,[0.00605242 0.01221414 0.01028442 ... 0.11185615 0.03761879 0.06860156],0
453,[0.02044394 0.02615527 0.00062514 ... 0.07698174 0.01190407 0.01581268],0
454,[0.01068202 0.02425476 0.01920905 ... 0.15870608 0.01304829 0.11287089],0
455,[0.00167788 0.00703767 0.01352349 ... 0.21357028 0.09175856 0.02584419],0
456,[0.10421053 0.07526527 0.11104109 ... 0.26354599 0.07152696 0.00502732],0
457,[0.04148004 0.18805113 0.08080149 ... 0.17686889 0.19397927 0.0424185 ],0
458,[0.1333628  0.3955501  0.10300502 ... 0.05204086 0.0173028  0.        ],0
459,[0.16624947 0.49733346 0.12683397 ... 0.         0.         0.21609122],1
460,[0.07159377 0.2875773  0.28977152 ... 0.00980401 0.00229942 0.00647623],0
461,[0.0966657  0.08455879 0.04686842 ... 0.08773895 0.02290004 0.13531684],0
462,[0.05314764 0.06513457 0.00729178 ... 0.01296863 0.00398361 0.00547052],1
463,[0.10348541 0.05877292 0.04255116 ... 0.21430858 0.00829035 0.02015852],0
464,[0.05076357 0.12700805 0.08384001 ... 0.16898672 0.05129316 0.04684684],0
465,[0.14818295 0.3806614  0.11722044 ... 0.09436719 0.05537291 0.0127436 ],0
466,[0.04471762 0.04694252 0.0381229  ... 0.16272777 0.11818065 0.00648306],0
467,[0.09424569 0.11781058 0.03883101 ... 0.06183843 0.05078733 0.05721987],1
468,[0.03081879 0.05351966 0.02274675 ... 0.         0.         0.        ],0
469,[0.17920734 0.31793267 0.01760546 ... 0.14865631 0.00337654 0.05218555],0
470,[0.02905949 0.1815021  0.08585992 ... 0.30418258 0.10509506 0.1864452 ],0
471,[0.20945477 0.36440116 0.12252499 ... 0.04573037 0.01248963 0.00983995],0
472,[0.0442781  0.03732076 0.04321056 ... 0.03962389 0.02156002 0.10567658],0
473,[0.07801909 0.23881482 0.09144174 ... 0.06317663 0.02893828 0.03414121],0
474,[0.0946481  0.1814988  0.06463978 ... 0.02104013 0.02395407 0.03392492],0
475,[0.21908575 0.24229107 0.02331704 ... 0.04002657 0.00975127 0.1194075 ],0
476,[0.02411932 0.08229678 0.03615207 ... 0.00756127 0.0056111  0.01864175],1
477,[0.11858261 0.14012105 0.08144516 ... 0.04307724 0.         0.        ],0
478,[0.09204907 0.2827868  0.07415785 ... 0.34077055 0.22696259 0.0488672 ],0
479,[0.2197355  0.31771735 0.09392    ... 0.11922819 0.07278758 0.01819191],0
480,[0.06001157 0.25083654 0.12438604 ... 0.36206926 0.1686331  0.01291355],0
481,[0.21887033 0.23565059 0.06418251 ... 0.16371563 0.05056924 0.03934748],0
482,[       nan        nan        nan ... 0.12615247 0.07853755 0.05555921],0
483,[0.00357203 0.10369655 0.1252041  ... 0.10353289 0.12134463 0.2399219 ],0
484,[0.         0.58630528 0.02853714 ... 0.00090699 0.00079885 0.00522383],1
485,[0.11479972 0.15198669 0.07806854 ... 0.04185873 0.0659198  0.09053657],0
486,[0.25862022 0.32663226 0.06620786 ... 0.3444541  0.02060395 0.0142157 ],0
487,[0.12531894 0.13347616 0.08442967 ... 0.11336805 0.04610723 0.00733281],0
488,[0.04006765 0.32592896 0.09462807 ... 0.0900527  0.05516738 0.03230146],0
489,[0.00588489 0.04897812 0.02631051 ... 0.08273933 0.01989918 0.11910736],0
490,[0.06312399 0.19237531 0.23065995 ... 0.0098318  0.0059297  0.00076064],0
491,[0.08193576 0.19364935 0.09597164 ... 0.21808663 0.04645775 0.01364714],0
492,[0.00519501 0.00886582 0.00562138 ... 0.21812111 0.01437977 0.00161686],1
493,[0.0799909  0.11450036 0.08314907 ... 0.09387846 0.02715922 0.07269895],0
494,[0.12469101 0.14078685 0.05045128 ... 0.09366966 0.02381392 0.00057136],1
495,[0.25272552 0.49752232 0.15168348 ... 0.12982276 0.01702528 0.01379696],0
496,[0.1751745  0.23370571 0.1400449  ... 0.03476793 0.00301026 0.        ],0
497,[0.19876066 0.20001019 0.12178444 ... 0.2590077  0.21042724 0.02058083],0
498,[0.06280408 0.23506809 0.01346729 ... 0.15183374 0.02352556 0.01058563],1
499,[0.07327245 0.20570893 0.04299341 ... 0.         0.         0.        ],0
500,[0.03180756 0.04903786 0.01239449 ... 0.13115884 0.17543755 0.06568371],0
501,[0.21055552 0.27470232 0.1327044  ... 0.11044556 0.06242661 0.25099868],0
502,[0.10237818 0.31748342 0.21971609 ... 0.03100296 0.         0.02510083],0
503,[0.00381213 0.11699111 0.1925228  ... 0.04750667 0.03279919 0.07368837],0
504,[0.         0.01263661 0.10488296 ... 0.01553325 0.         0.00441328],0
505,[0.12447459 0.17271541 0.08204725 ... 0.04485186 0.0110511  0.29727893],0
506,[0.02510835 0.72957819 0.01588565 ... 0.02637292 0.00856503 0.00789511],0
507,[0.13812736 0.26084492 0.07590314 ... 0.06666875 0.03818164 0.09577643],0
508,[0.24973717 0.180606   0.09481185 ... 0.0018816  0.         0.00062399],0
509,[0.17215397 0.35860304 0.17173608 ... 0.09909687 0.03105434 0.        ],1
510,[0.09478262 0.3027118  0.04504611 ... 0.33347904 0.17738936 0.00326724],0
511,[0.01601483 0.09486324 0.09494564 ... 0.24014356 0.04382674 0.02788024],0
512,[0.15166225 0.41995166 0.05510264 ... 0.19748015 0.06542011 0.03892467],0
513,[0.09168502 0.18319857 0.10026017 ... 0.15580077 0.15764935 0.03241365],0
514,[0.04668278 0.15573436 0.20372705 ... 0.43573824 0.00715711 0.0030318 ],0
515,[0.16776472 0.15472246 0.03408052 ... 0.04759091 0.00433393 0.00270149],0
516,[0.01385532 0.0902894  0.00944855 ... 0.17424982 0.05408931 0.07611261],1
517,[0.01174045 0.0227608  0.02778984 ... 0.09063085 0.09013641 0.03070663],0
518,[0.02106775 0.0460453  0.01775195 ... 0.02341369 0.00150199 0.19251947],0
519,[0.08639439 0.25440619 0.1358351  ... 0.12990739 0.05638703 0.01057615],1
520,[0.07537459 0.16762194 0.08801116 ... 0.         0.         0.        ],1
521,[0.         0.07936162 0.09801754 ... 0.16125481 0.03259292 0.07553892],0
522,[0.21789283 0.18723523 0.02004711 ... 0.11204227 0.04550211 0.16246034],0
523,[0.00522342 0.01958496 0.01433846 ... 0.27923422 0.12139069 0.24409918],1
524,[0.00141504 0.00236457 0.00155529 ... 0.13574516 0.061498   0.        ],1
525,[0.16125819 0.17756674 0.02086145 ... 0.01311518 0.00939156 0.02048309],1
526,[0.25644281 0.48504948 0.07354146 ... 0.36290565 0.16420221 0.04608398],1
527,[0.00313489 0.01369055 0.0026416  ... 0.04891552 0.02968779 0.25052532],0
528,[0.02155875 0.19208641 0.13399243 ... 0.07876685 0.05705352 0.03158417],0
529,[0.10449724 0.43368061 0.10192641 ... 0.02303663 0.0076593  0.        ],0
530,[0.06412823 0.25570081 0.13566285 ... 0.00770137 0.         0.        ],0
531,[0.00207428 0.00682006 0.00562304 ... 0.08475618 0.0033021  0.0062512 ],0
532,[0.1242804  0.10501514 0.0365862  ... 0.0113828  0.00141566 0.00727851],0
533,[0.11920399 0.28758718 0.02425278 ... 0.05426128 0.04298177 0.        ],0
534,[0.01324019 0.02780376 0.0097663  ... 0.22806244 0.07057462 0.06915081],0
535,[0.00678443 0.04949586 0.02154375 ... 0.08280714 0.06565176 0.02484322],0
536,[0.10866173 0.38434566 0.10702476 ... 0.14979343 0.06525925 0.04553827],0
537,[0.00727763 0.0761231  0.22021257 ... 0.04879173 0.0431515  0.09827028],0
538,[0.05693821 0.12674891 0.07476997 ... 0.03913497 0.00436572 0.00125519],0
539,[0.31622225 0.25896004 0.04753477 ... 0.10142953 0.06165524 0.01181025],0
540,[0.0503777  0.15584956 0.076353   ... 0.17152735 0.10920509 0.03093327],0
541,[0.00702798 0.06292178 0.34633458 ... 0.05312736 0.01654846 0.0176743 ],0
542,[0.12068945 0.28520594 0.13074143 ... 0.04624417 0.02545071 0.01937381],0
543,[0.01602383 0.06698065 0.00484894 ... 0.         0.         0.37421457],1
544,[0.00729742 0.11044927 0.01615309 ... 0.00471989 0.00186226 0.00494682],0
545,[0.01393062 0.1125966  0.24240185 ... 0.01606072 0.00402582 0.        ],0
546,"[1.44327234e-01 3.75701122e-01 1.25531549e-01 ... 8.34749501e-02
 1.91859154e-02 7.23264718e-05]",1
547,[       nan        nan        nan ... 0.13471001 0.16937662 0.03914637],0
548,[0.00109755 0.02990598 0.01110472 ... 0.05582872 0.07212235 0.23264419],1
549,[0.18495561 0.35503619 0.17331289 ... 0.14411271 0.0567903  0.01481838],1
550,[0.00457569 0.01096095 0.00824326 ... 0.15470919 0.06490473 0.08174981],0
551,[0.08433548 0.06721542 0.03262204 ... 0.01586245 0.00201599 0.0005309 ],0
552,[0.01736262 0.13609168 0.03909929 ... 0.08983111 0.0859712  0.00409094],0
553,[0.00731801 0.05843455 0.05488707 ... 0.01697829 0.00930889 0.00656975],0
554,[0.12171022 0.21317265 0.16218104 ... 0.05127791 0.00582712 0.08559276],0
555,[0.04384418 0.06069408 0.01466425 ... 0.         0.         0.        ],1
556,[0.0724941  0.20898759 0.07252723 ... 0.05844206 0.04160139 0.        ],0
557,[0.06896077 0.1706473  0.08810974 ... 0.07305062 0.01593914 0.        ],0
558,[0.         0.00158801 0.00568461 ... 0.11034153 0.01230831 0.00083546],0
559,[0.03922678 0.12161034 0.00921469 ... 0.18158953 0.11897672 0.07619868],0
560,[0.2282618  0.49067103 0.21299554 ... 0.03986411 0.03459771 0.02163238],0
561,[0.13693921 0.23203328 0.03414638 ... 0.05269298 0.         0.18206931],0
562,[0.02808557 0.05547858 0.23324409 ... 0.08070071 0.02629553 0.        ],0
563,[0.13216491 0.24515677 0.11192775 ... 0.03697752 0.02362588 0.09217446],0
564,[0.09278774 0.27803418 0.10112886 ... 0.08977129 0.0457288  0.05088869],1
565,[0.0877835  0.17593937 0.04989683 ... 0.08135693 0.00080679 0.        ],0
566,[0.22640835 0.59957471 0.15366084 ... 0.00859826 0.00307418 0.00472196],0
567,[0.27310548 0.2096851  0.07529961 ... 0.23604635 0.05641353 0.00281102],0
568,[0.11201146 0.3187189  0.19279713 ... 0.05677461 0.01595479 0.03946581],0
569,[0.0755317  0.1238927  0.         ... 0.01072476 0.00252097 0.23640034],1
570,[0.0129043  0.07109958 0.00450638 ... 0.14953307 0.05961004 0.04395452],0
571,[0.00577703 0.19368369 0.16472117 ... 0.20926601 0.05964104 0.07269269],0
572,[0.02021884 0.02147734 0.00836697 ... 0.02853477 0.00701233 0.00263622],0
573,[0.00066105 0.00558646 0.00150665 ... 0.07145075 0.00194812 0.        ],0
574,[0.12745558 0.13029809 0.13693325 ... 0.03494777 0.01087694 0.06066776],0
575,[0.07542874 0.11773374 0.07887748 ... 0.06639562 0.08283599 0.07870836],0
576,[0.19725908 0.46908513 0.02821626 ... 0.17374567 0.10753817 0.06431156],1
